Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
0;0;482;0;0;-0.32;0;391.7;-3.3;11;11;85.4;100;8;88.5;0;460;800;0;1;394;1.25;4;4.33;9;85;9;-500.19;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.1;0;482;0;0;-0.3;0;391.7;-3.3;11;11;85.4;100;8;88.5;0;467.17;800;0;1;394;1.27;4;4.33;9;85;9;-500.18;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.2;0;482;0;0;-0.33;0;391.7;-3.38;11;11;85.4;100;8;88.5;0;557.16;810.5;0;1;394;1.52;4;4.33;9;85;9;-500.16;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.3;0;482;0;0;-0.34;0;391.7;-3.63;11;11;85.4;100;8;88.5;0;647.94;910.49;0;1;394;1.77;4;4.33;9;85;9;-500.15;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.4;0;482;0;0;-0.34;0;391.68;-3.93;11;11;85.4;100;8;88.5;0;747.94;1012.59;0;1;394;2.02;4;4.33;9;85;9;-500.13;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.5;0;482;0;0;-0.28;0;391.63;-4.33;11;11;85.4;100;8;88.5;0;848.73;1132.58;0;1;394;2.27;4;4.33;9;85;9;-500.12;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.6;0;482;0;0;-0.28;0;391.58;-4.68;11;11;85.4;100;8;88.5;0;958.73;1250.48;0;1;394;2.52;4;4.33;9;85;9;-500.1;10;10.17;8.25;9.21;10.52;8.87;10.26;7.91;8.17;7.56;11.22;9.3;12.01;11.48;10.61;10.26;10.26;9.74;9.48;9.39
0.7;0;482;0;0;-0.3;0;391.53;-4.93;11;11;85.4;100;8;88.5;0.68;1069.51;1350.47;0;1;394;2.77;4;4.3;9;85;9;-500.09;10;10.17;8.25;9.21;10.52;8.82;10.26;7.91;8.1;7.56;11.16;9.3;12.01;11.43;10.51;10.21;10.26;9.74;9.48;9.35
0.8;0;482;0;0;-0.32;0;391.5;-5.17;11;11;85.4;100;8;88.5;0.68;1189.46;1450.47;0;1;394;3.02;4;4.25;9;85;9;-500.07;10;10.17;8.25;9.21;10.52;8.73;10.18;7.82;7.94;7.47;11.03;9.27;11.89;11.31;10.3;10.1;10.19;9.66;9.41;9.25
0.9;0;482;0;0;-0.34;0;391.5;-5.37;11;11;85.4;100;8;88.5;0.68;1307.07;1550.46;0;1;394;3.27;4;4.2;9;85;9;-500.06;10.02;10.18;8.19;9.19;10.51;8.63;10.06;7.7;7.78;7.34;10.9;9.21;11.72;11.19;10.08;9.98;10.09;9.54;9.3;9.15
1;0;482;0;0;-0.32;0;391.48;-5.48;11;11;85.4;100;8;88.5;0.68;1397.1;1650.45;0;1;394;3.52;4;4.15;9;85;9;-500.04;10.07;10.19;8.08;9.15;10.48;8.53;9.94;7.58;7.63;7.21;10.77;9.16;11.54;11.06;9.86;9.87;9.98;9.41;9.2;9.06
1.1;0;482;0;0;-0.35;0;391.43;-5.43;11;11;85.4;100;8;88.5;0.68;1487.92;1750.44;0;1;394;3.77;4;4.09;9;85;9;-500.05;10.12;10.21;7.97;9.1;10.46;8.44;9.81;7.46;7.47;7.08;10.64;9.11;11.37;10.94;9.64;9.76;9.88;9.29;9.09;8.96
1.2;0;482;0;0;-0.32;0;391.4;-5.65;11;11;85.4;100;8;88.5;0.68;1587.91;1852.53;0;1;394;4.02;4;4.04;9;85;9;-500.07;10.17;10.23;7.85;9.06;10.43;8.34;9.69;7.34;7.31;6.95;10.51;9.06;11.19;10.82;9.42;9.64;9.77;9.17;8.99;8.87
1.3;0;482;0;0;-0.3;0;391.4;-6.4;11;11;85.4;100;8;88.5;0.68;1688.69;1972.52;0;1;394;4.27;4;3.99;9;85;9;-500.08;10.22;10.24;7.74;9.02;10.4;8.25;9.57;7.21;7.15;6.81;10.38;9.01;11.02;10.7;9.21;9.53;9.67;9.05;8.88;8.77
1.4;0;482;0;0;-0.28;0;391.37;-6.88;11;11;85.4;100;8;88.5;0.68;1798.68;2090.43;0;1;394;4.52;4;3.94;9;85;9;-500.1;10.27;10.26;7.63;8.97;10.38;8.15;9.45;7.09;7;6.68;10.25;8.95;10.84;10.57;8.99;9.42;9.56;8.92;8.78;8.67
1.5;0;482;0;0;-0.35;0;391.27;-6.83;11;11;85.4;100;8;88.5;0.68;1909.45;2190.42;0;1;394;4.78;4;3.88;9;85;9;-500.11;10.32;10.28;7.51;8.93;10.35;8.05;9.33;6.97;6.84;6.55;10.12;8.9;10.67;10.45;8.77;9.3;9.46;8.8;8.67;8.58
1.6;0;482;0;0;-0.36;0;391.22;-6.96;11;11;85.4;100;8;88.5;0.68;2029.42;2290.42;0;1;394;5.15;4;3.83;9;85;9;-500.13;10.37;10.29;7.4;8.89;10.33;7.96;9.2;6.85;6.68;6.42;9.99;8.85;10.5;10.33;8.55;9.19;9.35;8.68;8.57;8.48
1.7;0;482;0;0;-0.28;0;391.27;-7.46;11;11;85.4;100;8;88.5;1.64;2147.05;2390.41;0;1;393.96;5.52;4;3.81;9;85;9;-500.14;10.42;10.31;7.28;8.84;10.3;7.92;9.08;6.72;6.61;6.29;9.92;8.8;10.32;10.28;8.44;9.16;9.25;8.56;8.46;8.45
